Zeit,PV(W),SOC(%),Batterie(W),Zähler(W),Last(W)
2023-01-19 02:40:00,0.0,55,502.72,9,493.72
2023-01-19 02:45:00,0.0,54,471.3,-4,475.3
2023-01-19 02:50:00,0.0,54,471.3,-3,474.3
2023-01-19 02:55:00,0.0,54,471.3,15,456.3
2023-01-19 03:00:00,0.0,53,471.3,-5,476.3
2023-01-19 03:05:00,0.0,53,471.15,-2,473.15
2023-01-19 03:10:00,0.0,52,471.15,7,464.15
2023-01-19 03:15:00,0.0,52,471.15,-4,475.15
2023-01-19 03:20:00,0.0,52,596.22,-12,608.22
2023-01-19 03:25:00,0.0,52,564.66,-9,573.66
2023-01-19 03:30:00,0.0,51,564.66,-18,582.66
2023-01-19 03:35:00,0.0,51,564.66,-8,572.66
2023-01-19 03:40:00,0.0,50,564.66,-10,574.66
2023-01-19 03:45:00,0.0,50,564.66,0,564.66
2023-01-19 03:50:00,0.0,50,564.66,-14,578.66
2023-01-19 03:55:00,0.0,49,533.29,-13,546.29
2023-01-19 04:00:00,0.0,49,564.48,6,558.48
2023-01-19 04:05:00,0.0,48,596.03,10,586.03
2023-01-19 04:10:00,0.0,48,533.12,-12,545.12
2023-01-19 04:15:00,0.0,48,533.12,-12,545.12
2023-01-19 04:20:00,0.0,48,564.48,-7,571.48
2023-01-19 04:25:00,0.0,47,564.48,19,545.48
2023-01-19 04:30:00,0.0,47,564.48,-9,573.48
2023-01-19 04:35:00,0.0,46,533.12,-2,535.12
2023-01-19 04:40:00,0.0,46,533.12,16,517.12
2023-01-19 04:45:00,0.0,45,533.12,0,533.12
2023-01-19 04:50:00,0.0,45,564.3,1,563.3
2023-01-19 04:55:00,0.0,45,564.3,-17,581.3
2023-01-19 05:00:00,0.0,44,564.3,4,560.3
2023-01-19 05:05:00,0.0,44,439.18,6,433.18
2023-01-19 05:10:00,0.0,44,595.46,-7,602.46
2023-01-19 05:15:00,0.0,43,470.4,14,456.4
2023-01-19 05:20:00,0.0,43,501.6,-23,524.6
2023-01-19 05:25:00,0.0,43,532.95,11,521.95
2023-01-19 05:30:00,0.0,42,470.25,-15,485.25
2023-01-19 05:35:00,0.0,42,501.76,14,487.76
2023-01-19 05:40:00,0.0,41,439.04,-20,459.04
2023-01-19 05:45:00,0.0,41,407.81,10,397.81
2023-01-19 05:50:00,0.0,41,376.56,-16,392.56
2023-01-19 05:55:00,0.0,41,313.9,-18,331.9
2023-01-19 06:00:00,0.0,41,251.44,-8,259.44
2023-01-19 06:05:00,0.0,41,188.7,15,173.7
2023-01-19 06:10:00,102.2,41,94.47,-9,205.67
2023-01-19 06:15:00,193.24,41,94.53,109,178.77
2023-01-19 06:20:00,257.74,41,63.04,201,119.78
2023-01-19 06:25:00,347.64,41,-126.44,13,208.2
2023-01-19 06:30:00,502.35,41,-317.2,1,184.15
2023-01-19 06:35:00,660.66,41,-190.32,7,463.34
2023-01-19 06:40:00,807.8,41,-382.08,19,406.72
2023-01-19 06:45:00,1012.41,41,-893.76,-8,126.65
2023-01-19 06:50:00,1227.37,42,-992.0,44,191.37
2023-01-19 06:55:00,1424.2,43,-1281.6,4,138.6
2023-01-19 07:00:00,1610.01,44,-1475.22,0,134.79
2023-01-19 07:05:00,1851.93,46,-1668.68,0,183.25
2023-01-19 07:10:00,2013.35,47,-1668.68,-10,354.67
2023-01-19 07:15:00,2166.6,49,-1862.38,-18,322.22
2023-01-19 07:20:00,2212.2,50,-1830.27,22,359.93
2023-01-19 07:25:00,2279.19,51,-1895.08,-10,394.11
2023-01-19 07:30:00,2387.44,54,-2186.88,-1,201.56
2023-01-19 07:35:00,2486.14,55,-2122.56,-15,378.58
2023-01-19 07:40:00,2646.66,57,-2286.2,11,349.46
2023-01-19 07:45:00,2718.12,59,-2091.7,-25,651.42
2023-01-19 07:50:00,2900.28,61,-2223.87,16,660.41
2023-01-19 07:55:00,2926.86,62,-2484.79,2,440.07
2023-01-19 08:00:00,3064.26,65,-2590.4,12,461.86
2023-01-19 08:05:00,3202.04,67,-2725.8,8,468.24
2023-01-19 08:10:00,3235.78,68,-2793.28,2,440.5
2023-01-19 08:15:00,3276.17,72,-2797.58,-7,485.59
2023-01-19 08:20:00,3256.34,73,-2797.58,18,440.76
2023-01-19 08:25:00,3270.88,76,-2833.59,-6,443.29
2023-01-19 08:30:00,3326.45,78,-2998.28,-7,335.17
2023-01-19 08:35:00,3297.62,79,-2934.0,3,360.62
2023-01-19 08:40:00,3256.54,82,-2902.29,-11,365.25
2023-01-19 08:45:00,3349.59,86,-2939.4,-2,412.19
2023-01-19 08:50:00,3367.5,88,-2974.79,7,385.71
2023-01-19 08:55:00,3375.33,89,-3110.3,-51,316.03
2023-01-19 09:00:00,3370.11,93,-3122.65,9,238.46
2023-01-19 09:05:00,3313.8,94,-3126.45,-69,256.35
2023-01-19 09:10:00,3326.6,99,-1602.3,1436,288.3
2023-01-19 09:15:00,3261.09,99,-1612.59,1383,265.5
2023-01-19 09:20:00,3212.13,99,-1635.13,1300,277.0
2023-01-19 09:25:00,3023.34,100,128.92,872,2280.26
2023-01-19 09:30:00,2822.72,100,128.64,2728,223.36
2023-01-19 09:35:00,2836.2,100,128.52,2512,452.72
2023-01-19 09:40:00,3343.47,100,128.44,3024,447.91
2023-01-19 09:45:00,3635.77,100,128.4,3225,539.17
2023-01-19 09:50:00,3812.37,100,128.36,3404,536.73
2023-01-19 09:55:00,3928.8,100,128.36,3509,548.16
2023-01-19 10:00:00,3979.4,100,128.32,3647,460.72
2023-01-19 10:05:00,3993.36,100,96.24,3642,447.6
2023-01-19 10:10:00,4103.12,100,128.32,3833,398.44
2023-01-19 10:15:00,4210.62,100,96.24,3810,496.86
2023-01-19 10:20:00,4188.52,100,128.32,3844,472.84
2023-01-19 10:25:00,7291.5,100,128.28,6789,630.78
2023-01-19 10:30:00,7519.66,100,128.28,7046,601.94
2023-01-19 10:35:00,7696.5,100,96.21,7220,572.71
2023-01-19 10:40:00,8078.07,100,160.35,7633,605.42
2023-01-19 10:45:00,8290.8,100,128.28,7916,503.08
2023-01-19 10:50:00,8357.04,100,160.35,7987,530.39
2023-01-19 10:55:00,8724.04,100,128.24,8269,583.28
2023-01-19 11:00:00,8949.08,100,128.24,8456,621.32
2023-01-19 11:05:00,9042.66,100,128.24,8664,506.9
2023-01-19 11:10:00,9376.56,100,128.24,9012,492.8
2023-01-19 11:15:00,9580.01,100,128.24,9181,527.25
2023-01-19 11:20:00,9818.04,100,96.18,9450,464.22
2023-01-19 11:25:00,9982.42,100,96.18,9566,512.6
2023-01-19 11:30:00,10235.08,100,96.18,9847,484.26
2023-01-19 11:35:00,10408.08,100,64.12,9984,488.2
2023-01-19 11:40:00,10583.36,100,96.18,10121,558.54
2023-01-19 11:45:00,10611.68,100,96.15,10156,551.83
2023-01-19 11:50:00,10670.5,100,96.15,10159,607.65
2023-01-19 11:55:00,10658.36,100,64.1,10203,519.46
2023-01-19 12:00:00,10708.93,100,96.15,10220,585.08
2023-01-19 12:05:00,10724.58,100,96.15,10248,572.73
2023-01-19 12:10:00,10765.01,100,96.15,10260,601.16
2023-01-19 12:15:00,10897.97,100,96.15,10247,747.12
2023-01-19 12:20:00,10820.7,100,64.1,10196,688.8
2023-01-19 12:25:00,10719.86,100,64.1,10227,556.96
2023-01-19 12:30:00,10763.08,100,64.1,10254,573.18
2023-01-19 12:35:00,10722.34,100,64.1,10239,547.44
2023-01-19 12:40:00,10711.3,100,64.1,10190,585.4
2023-01-19 12:45:00,10534.08,100,96.15,10079,551.23
2023-01-19 12:50:00,10664.21,100,64.1,10150,578.31
2023-01-19 12:55:00,10660.13,100,64.1,10121,603.23
2023-01-19 13:00:00,10579.17,100,96.12,10065,610.29
2023-01-19 13:05:00,10509.99,100,64.08,10085,489.07
2023-01-19 13:10:00,10514.68,100,96.12,10051,559.8
2023-01-19 13:15:00,10400.28,100,64.08,9988,476.36
2023-01-19 13:20:00,10480.34,100,64.08,10023,521.42
2023-01-19 13:25:00,10374.5,100,96.12,9966,504.62
2023-01-19 13:30:00,10276.42,100,64.08,9860,480.5
2023-01-19 13:35:00,10169.81,100,64.08,9747,486.89
2023-01-19 13:40:00,10123.79,100,64.08,9734,453.87
2023-01-19 13:45:00,9731.88,100,96.12,9348,480.0
2023-01-19 13:50:00,9984.4,100,64.08,9590,458.48
2023-01-19 13:55:00,9873.91,100,96.12,9444,526.03
2023-01-19 14:00:00,9887.21,100,96.12,9451,532.33
2023-01-19 14:05:00,9601.63,100,96.12,9214,483.75
2023-01-19 14:10:00,9701.79,100,96.12,9264,533.91
2023-01-19 14:15:00,9588.84,100,64.08,9190,462.92
2023-01-19 14:20:00,9384.15,100,64.08,9003,445.23
2023-01-19 14:25:00,9204.9,100,96.12,8809,492.02
2023-01-19 14:30:00,9176.62,100,96.12,8793,479.74
2023-01-19 14:35:00,9053.21,100,64.08,8661,456.29
2023-01-19 14:40:00,9018.39,100,96.12,8601,513.51
2023-01-19 14:45:00,8804.59,100,96.12,8432,468.71
2023-01-19 14:50:00,8697.37,100,96.12,8318,475.49
2023-01-19 14:55:00,8574.59,100,96.09,7662,1008.68
2023-01-19 15:00:00,8367.63,100,64.06,7978,453.69
2023-01-19 15:05:00,8064.52,100,64.06,7028,1100.58
2023-01-19 15:10:00,7912.7,100,64.06,6980,996.76
2023-01-19 15:15:00,7683.87,100,96.09,6784,995.96
2023-01-19 15:20:00,7658.64,100,96.09,6668,1086.73
2023-01-19 15:25:00,7503.6,100,64.06,6379,1188.66
2023-01-19 15:30:00,7284.42,100,64.06,6340,1008.48
2023-01-19 15:35:00,7158.83,100,64.06,6917,305.89
2023-01-19 15:40:00,6878.74,100,64.06,6655,287.8
2023-01-19 15:45:00,6742.08,100,96.09,6480,358.17
2023-01-19 15:50:00,6514.72,100,96.09,6284,326.81
2023-01-19 15:55:00,6349.86,100,128.12,6109,368.98
2023-01-19 16:00:00,6123.85,100,128.12,5912,339.97
2023-01-19 16:05:00,5883.34,100,64.06,5699,248.4
2023-01-19 16:10:00,5710.14,100,96.09,5529,277.23
2023-01-19 16:15:00,5540.71,100,96.09,5314,322.8
2023-01-19 16:20:00,5297.28,100,128.12,5043,382.4
2023-01-19 16:25:00,5297.28,100,128.12,5043,382.4
2023-01-19 16:30:00,5107.86,100,96.09,4798,405.95
2023-01-19 16:35:00,4806.54,100,128.12,4693,241.66
2023-01-19 16:40:00,4681.9,100,128.12,4372,438.02
2023-01-19 16:45:00,4510.68,100,128.12,4232,406.8
2023-01-19 16:50:00,4296.45,100,128.12,4042,382.57
2023-01-19 16:55:00,4214.92,100,96.09,3929,382.01
2023-01-19 17:00:00,4050.48,100,96.09,3860,286.57
2023-01-19 17:05:00,2898.92,100,128.12,2700,327.04
2023-01-19 17:10:00,3828.78,100,96.09,3584,340.87
2023-01-19 17:15:00,3870.26,100,128.12,3785,213.38
2023-01-19 17:20:00,3461.09,100,128.12,3229,360.21
2023-01-19 17:25:00,2931.21,100,128.12,2634,425.33
2023-01-19 17:30:00,2747.18,100,128.12,2408,467.3
2023-01-19 17:35:00,2461.99,100,128.12,2091,499.11
2023-01-19 17:40:00,2315.22,100,128.12,1983,460.34
2023-01-19 17:45:00,1898.83,100,128.12,1589,437.95
2023-01-19 17:50:00,1588.32,100,128.12,1198,518.44
2023-01-19 17:55:00,1588.32,100,128.12,1198,518.44
2023-01-19 18:00:00,1352.82,100,128.12,924,556.94
2023-01-19 18:05:00,1150.08,100,128.12,704,574.2
2023-01-19 18:10:00,972.9,100,128.12,297,804.02
2023-01-19 18:15:00,781.44,100,128.12,446,463.56
2023-01-19 18:20:00,581.82,100,96.06,241,436.88
2023-01-19 18:25:00,333.64,100,96.06,59,370.7
2023-01-19 18:30:00,378.52,100,96.06,24,450.58
2023-01-19 18:35:00,139.68,100,96.06,-130,365.74
2023-01-19 18:40:00,0.0,100,319.1,-7,326.1
2023-01-19 18:45:00,0.0,100,414.05,11,403.05
2023-01-19 18:50:00,0.0,99,413.66,-19,432.66
2023-01-19 18:55:00,0.0,99,572.4,6,566.4
2023-01-19 19:00:00,0.0,99,603.82,5,598.82
2023-01-19 19:05:00,0.0,99,635.4,-13,648.4
2023-01-19 19:10:00,0.0,98,635.6,-20,655.6
2023-01-19 19:15:00,0.0,97,667.38,-15,682.38
2023-01-19 19:20:00,0.0,97,699.38,30,669.38
2023-01-19 19:25:00,0.0,96,667.17,-16,683.17
2023-01-19 19:30:00,0.0,96,667.59,-15,682.59
2023-01-19 19:35:00,0.0,95,667.59,11,656.59
2023-01-19 19:40:00,0.0,95,604.2,14,590.2
2023-01-19 19:45:00,0.0,94,604.2,-30,634.2
2023-01-19 19:50:00,0.0,94,604.2,-4,608.2
2023-01-19 19:55:00,0.0,93,604.2,4,600.2
2023-01-19 20:00:00,0.0,93,604.2,-33,637.2
2023-01-19 20:05:00,0.0,92,572.4,10,562.4
2023-01-19 20:10:00,0.0,92,604.2,-9,613.2
2023-01-19 20:15:00,0.0,91,636.0,23,613.0
2023-01-19 20:20:00,0.0,91,604.2,17,587.2
2023-01-19 20:25:00,0.0,91,635.4,19,616.4
2023-01-19 20:30:00,0.0,90,635.6,-24,659.6
2023-01-19 20:35:00,0.0,90,603.63,-13,616.63
2023-01-19 20:40:00,0.0,89,572.22,-24,596.22
2023-01-19 20:45:00,0.0,89,635.8,14,621.8
2023-01-19 20:50:00,0.0,89,604.01,-14,618.01
2023-01-19 20:55:00,0.0,88,572.22,-9,581.22
2023-01-19 21:00:00,0.0,87,572.22,-21,593.22
2023-01-19 21:05:00,0.0,87,572.22,-10,582.22
2023-01-19 21:10:00,0.0,87,572.04,-27,599.04
2023-01-19 21:15:00,0.0,87,603.63,21,582.63
2023-01-19 21:20:00,0.0,86,571.86,-21,592.86
2023-01-19 21:25:00,0.0,85,603.44,11,592.44
2023-01-19 21:30:00,0.0,85,603.44,-13,616.44
2023-01-19 21:35:00,0.0,85,603.44,-9,612.44
2023-01-19 21:40:00,0.0,84,635.2,35,600.2
2023-01-19 21:45:00,0.0,84,603.25,-20,623.25
2023-01-19 21:50:00,0.0,83,635.0,25,610.0
2023-01-19 21:55:00,0.0,82,603.25,-23,626.25
2023-01-19 22:00:00,0.0,82,635.0,22,613.0
2023-01-19 22:05:00,0.0,82,635.0,15,620.0
2023-01-19 22:10:00,0.0,81,603.06,-30,633.06
2023-01-19 22:15:00,0.0,81,634.8,24,610.8
2023-01-19 22:20:00,0.0,80,602.87,-19,621.87
2023-01-19 22:25:00,0.0,80,602.87,-10,612.87
2023-01-19 22:30:00,0.0,80,602.87,-12,614.87
2023-01-19 22:35:00,0.0,79,634.4,46,588.4
2023-01-19 22:40:00,0.0,78,602.68,21,581.68
2023-01-19 22:45:00,0.0,78,665.7,-14,679.7
2023-01-19 22:50:00,0.0,77,665.28,-16,681.28
2023-01-19 22:55:00,0.0,77,665.28,-13,678.28
2023-01-19 23:00:00,0.0,76,696.74,14,682.74
2023-01-19 23:05:00,0.0,76,665.07,-16,681.07
2023-01-19 23:10:00,0.0,75,696.52,-10,706.52
2023-01-19 23:15:00,0.0,75,696.52,10,686.52
2023-01-19 23:20:00,0.0,75,664.65,16,648.65
2023-01-19 23:25:00,0.0,74,695.86,13,682.86
2023-01-19 23:30:00,0.0,74,664.23,-17,681.23
2023-01-19 23:35:00,0.0,73,663.81,17,646.81
2023-01-19 23:40:00,0.0,73,695.42,18,677.42
2023-01-19 23:45:00,0.0,72,663.18,-13,676.18
2023-01-19 23:50:00,0.0,72,694.76,14,680.76
2023-01-19 23:55:00,0.0,71,568.44,8,560.44
2023-01-20 00:00:00,0.0,71,568.26,-22,590.26
2023-01-20 00:05:00,0.0,70,599.64,14,585.64
2023-01-20 00:10:00,0.0,70,599.26,19,580.26
2023-01-20 00:15:00,0.0,70,567.72,-13,580.72
2023-01-20 00:20:00,0.0,69,599.07,-7,606.07
2023-01-20 00:25:00,0.0,68,567.18,-12,579.18
2023-01-20 00:30:00,0.0,68,567.0,-13,580.0
2023-01-20 00:35:00,0.0,67,598.5,13,585.5
2023-01-20 00:40:00,0.0,67,504.16,16,488.16
2023-01-20 00:45:00,0.0,67,504.0,-8,512.0
2023-01-20 00:50:00,0.0,67,503.84,23,480.84
2023-01-20 00:55:00,0.0,66,472.35,-20,492.35
2023-01-20 01:00:00,0.0,66,472.35,10,462.35
2023-01-20 01:05:00,0.0,65,472.2,-13,485.2
2023-01-20 01:10:00,0.0,65,503.68,12,491.68
2023-01-20 01:15:00,0.0,65,503.52,18,485.52
2023-01-20 01:20:00,0.0,65,503.52,16,487.52
2023-01-20 01:25:00,0.0,64,503.36,19,484.36
2023-01-20 01:30:00,0.0,64,503.36,-11,514.36
2023-01-20 01:35:00,0.0,63,440.44,-25,465.44
2023-01-20 01:40:00,0.0,63,471.75,-12,483.75
2023-01-20 01:45:00,0.0,63,471.75,-12,483.75
2023-01-20 01:50:00,0.0,63,471.6,-18,489.6
2023-01-20 01:55:00,0.0,62,471.6,-14,485.6
2023-01-20 02:00:00,0.0,62,471.6,-16,487.6
2023-01-20 02:05:00,0.0,61,471.6,-16,487.6
2023-01-20 02:10:00,0.0,61,503.04,-14,517.04
2023-01-20 02:15:00,0.0,61,471.45,-9,480.45
2023-01-20 02:20:00,0.0,60,502.88,11,491.88
2023-01-20 02:25:00,0.0,60,471.45,-12,483.45
2023-01-20 02:30:00,0.0,60,502.72,12,490.72
2023-01-20 02:35:00,0.0,60,471.3,-15,486.3
2023-01-20 02:40:00,0.0,59,628.0,40,588.0
2023-01-20 02:45:00,0.0,59,596.22,28,568.22
2023-01-20 02:50:00,0.0,58,596.22,14,582.22
2023-01-20 02:55:00,0.0,58,596.22,8,588.22
2023-01-20 03:00:00,0.0,58,564.84,-20,584.84
2023-01-20 03:05:00,0.0,57,596.22,28,568.22
2023-01-20 03:10:00,0.0,57,564.84,-25,589.84
2023-01-20 03:15:00,0.0,56,596.03,25,571.03
2023-01-20 03:20:00,0.0,56,564.66,-16,580.66
2023-01-20 03:25:00,0.0,55,564.66,-10,574.66
2023-01-20 03:30:00,0.0,55,596.03,21,575.03
2023-01-20 03:35:00,0.0,55,596.03,15,581.03
2023-01-20 03:40:00,0.0,54,564.66,-15,579.66
2023-01-20 03:45:00,0.0,54,564.66,22,542.66
2023-01-20 03:50:00,0.0,53,564.66,-17,581.66
2023-01-20 03:55:00,0.0,53,564.66,-11,575.66
2023-01-20 04:00:00,0.0,53,564.48,12,552.48
2023-01-20 04:05:00,0.0,52,564.48,-11,575.48
2023-01-20 04:10:00,0.0,52,564.48,12,552.48
2023-01-20 04:15:00,0.0,52,564.48,12,552.48
2023-01-20 04:20:00,0.0,0,0.0,0,0.0
2023-01-20 04:25:00,0.0,0,0.0,0,0.0
2023-01-20 04:30:00,0.0,0,0.0,0,0.0
2023-01-20 04:35:00,0.0,0,0.0,0,0.0
2023-01-20 04:40:00,0.0,0,0.0,0,0.0
2023-01-20 04:45:00,0.0,0,0.0,0,0.0
2023-01-20 04:50:00,0.0,0,0.0,0,0.0
2023-01-20 04:55:00,0.0,0,0.0,0,0.0
2023-01-20 05:00:00,0.0,0,0.0,0,0.0
2023-01-20 05:05:00,0.0,0,0.0,0,0.0
2023-01-20 05:10:00,0.0,0,0.0,0,0.0
2023-01-20 05:15:00,0.0,0,0.0,0,0.0
2023-01-20 05:20:00,0.0,0,0.0,0,0.0
2023-01-20 05:25:00,0.0,0,0.0,0,0.0
2023-01-20 05:30:00,0.0,0,0.0,0,0.0
2023-01-20 05:35:00,0.0,0,0.0,0,0.0
2023-01-20 05:40:00,0.0,0,0.0,0,0.0
2023-01-20 05:45:00,0.0,0,0.0,0,0.0
2023-01-20 05:50:00,0.0,0,0.0,0,0.0
2023-01-20 05:55:00,0.0,0,0.0,0,0.0
2023-01-20 06:00:00,0.0,0,0.0,0,0.0
2023-01-20 06:05:00,0.0,0,0.0,0,0.0
2023-01-20 06:10:00,0.0,0,0.0,0,0.0
2023-01-20 06:15:00,0.0,0,0.0,0,0.0
2023-01-20 06:20:00,95.4,46,0.0,2,93.4
2023-01-20 06:25:00,95.4,46,0.0,2,93.4
2023-01-20 06:30:00,0.0,46,0.0,-119,119.0
2023-01-20 06:35:00,0.0,46,0.0,-128,128.0
2023-01-20 06:40:00,98.74,46,94.86,28,165.6
2023-01-20 06:45:00,672.35,46,-444.5,9,218.85
2023-01-20 06:50:00,1017.87,46,-733.47,-11,295.4
2023-01-20 06:55:00,284.01,47,-31.77,6,246.24
2023-01-20 07:00:00,354.24,47,63.32,-39,456.56
2023-01-20 07:05:00,195.42,47,63.24,146,112.66
2023-01-20 07:10:00,779.67,47,-604.01,12,163.66
2023-01-20 07:15:00,1995.35,48,-1831.41,-2,165.94
2023-01-20 07:20:00,2059.39,48,-1831.41,-2,229.98
2023-01-20 07:25:00,2166.1,51,-1959.93,9,197.17
2023-01-20 07:30:00,2254.05,52,-2121.9,-16,148.15
2023-01-20 07:35:00,2291.37,54,-2154.72,1,135.65
2023-01-20 07:40:00,2433.01,56,-2220.42,-3,215.59
2023-01-20 07:45:00,2587.0,58,-2286.91,15,285.09
2023-01-20 07:50:00,2637.49,59,-2254.7,1,381.79
2023-01-20 07:55:00,2672.36,60,-2320.56,-2,353.8
2023-01-20 08:00:00,2867.15,64,-2391.68,19,456.47
2023-01-20 08:05:00,2993.54,65,-2525.64,0,467.9
2023-01-20 08:10:00,3016.8,66,-2561.18,0,455.62
2023-01-20 08:15:00,3100.92,70,-2535.0,15,550.92
2023-01-20 08:20:00,3077.32,71,-2470.0,22,585.32
2023-01-20 08:25:00,3144.02,74,-2701.65,-30,472.37
2023-01-20 08:30:00,3178.24,75,-2768.45,-21,430.79
2023-01-20 08:35:00,3142.76,77,-2735.88,0,406.88
2023-01-20 08:40:00,3084.11,81,-2738.4,-48,393.71
2023-01-20 08:45:00,3097.25,83,-2773.55,-8,331.7
2023-01-20 08:50:00,3306.46,85,-3007.48,1,297.98
2023-01-20 08:55:00,3213.38,87,-2976.61,3,233.77
2023-01-20 09:00:00,3222.94,88,-2912.97,19,290.97
2023-01-20 09:05:00,3242.74,90,-2683.86,12,546.88
2023-01-20 09:10:00,3073.98,92,-2657.61,20,396.37
2023-01-20 09:15:00,2964.88,94,-2501.16,7,456.72
2023-01-20 09:20:00,2862.99,99,-1676.88,786,400.11
2023-01-20 09:25:00,2895.06,99,-1702.89,680,512.17
2023-01-20 09:30:00,2807.0,100,129.16,2487,449.16
2023-01-20 09:35:00,2855.32,100,160.8,2480,536.12
2023-01-20 09:40:00,2850.21,100,128.44,2477,501.65
2023-01-20 09:45:00,3576.34,100,128.4,3155,549.74
2023-01-20 09:50:00,3718.04,100,128.36,3273,573.4
2023-01-20 09:55:00,3753.15,100,128.32,3378,503.47
2023-01-20 10:00:00,3857.43,100,128.32,3343,642.75
2023-01-20 10:05:00,3966.0,100,96.24,3520,542.24
2023-01-20 10:10:00,3996.1,100,96.24,3629,463.34
2023-01-20 10:15:00,4131.09,100,128.28,3735,524.37
2023-01-20 10:20:00,4267.0,100,96.21,3805,558.21
2023-01-20 10:25:00,7031.23,100,96.21,6451,676.44
2023-01-20 10:30:00,7376.64,100,96.21,6778,694.85
2023-01-20 10:35:00,7591.8,100,96.18,7051,636.98
2023-01-20 10:40:00,7828.8,100,128.24,7294,663.04
2023-01-20 10:45:00,8172.32,100,128.24,7682,618.56
2023-01-20 10:50:00,8346.9,100,160.3,7951,556.2
2023-01-20 10:55:00,8584.02,100,128.24,8139,573.26
2023-01-20 11:00:00,8791.28,100,128.24,8278,641.52
2023-01-20 11:05:00,9161.19,100,128.24,8585,704.43
2023-01-20 11:10:00,9319.08,100,160.3,8946,533.38
2023-01-20 11:15:00,9428.99,100,96.15,8998,527.14
2023-01-20 11:20:00,9650.07,100,128.2,9241,537.27
2023-01-20 11:25:00,9818.16,100,128.2,9410,536.36
2023-01-20 11:30:00,10144.48,100,96.15,9749,491.63
2023-01-20 11:35:00,10212.54,100,96.15,9773,535.69
2023-01-20 11:40:00,10347.41,100,96.15,9949,494.56
2023-01-20 11:45:00,10436.91,100,96.15,9936,597.06
2023-01-20 11:50:00,10476.99,100,96.15,9983,590.14
2023-01-20 11:55:00,10504.05,100,96.15,10067,533.2
2023-01-20 12:00:00,10456.52,100,96.15,10041,511.67
2023-01-20 12:05:00,10511.85,100,96.15,10049,559.0
2023-01-20 12:10:00,10514.79,100,96.15,10119,491.94
2023-01-20 12:15:00,10547.77,100,96.15,10163,480.92
2023-01-20 12:20:00,10522.5,100,96.15,10133,485.65
2023-01-20 12:25:00,10523.58,100,96.12,10137,482.7
2023-01-20 12:30:00,10510.8,100,96.12,10113,493.92
2023-01-20 12:35:00,10522.69,100,96.12,10098,520.81
2023-01-20 12:40:00,10444.25,100,96.12,10031,509.37
2023-01-20 12:45:00,10532.99,100,64.08,10048,549.07
2023-01-20 12:50:00,10505.54,100,96.12,10072,529.66
2023-01-20 12:55:00,10510.87,100,96.12,10062,544.99
2023-01-20 13:00:00,10455.11,100,96.12,9990,561.23
2023-01-20 13:05:00,10437.84,100,96.12,10035,498.96
2023-01-20 13:10:00,10417.69,100,96.12,9997,516.81
2023-01-20 13:15:00,10456.32,100,64.08,9986,534.4
2023-01-20 13:20:00,10279.07,100,64.08,9811,532.15
2023-01-20 13:25:00,10207.45,100,96.12,9777,526.57
2023-01-20 13:30:00,10089.08,100,96.12,9719,466.2
2023-01-20 13:35:00,10133.78,100,96.12,9688,541.9
2023-01-20 13:40:00,10103.87,100,64.08,9632,535.95
2023-01-20 13:45:00,9961.12,100,96.12,9538,519.24
2023-01-20 13:50:00,9879.72,100,96.12,9479,496.84
2023-01-20 13:55:00,9777.3,100,96.12,9447,426.42
2023-01-20 14:00:00,9783.45,100,96.12,9284,595.57
2023-01-20 14:05:00,9609.6,100,64.08,7303,2370.68
2023-01-20 14:10:00,9455.2,100,96.09,7040,2511.29
2023-01-20 14:15:00,9407.31,100,64.08,8922,549.39
2023-01-20 14:20:00,9288.8,100,96.09,8833,551.89
2023-01-20 14:25:00,9172.82,100,64.06,8758,478.88
2023-01-20 14:30:00,9023.84,100,96.09,8567,552.93
2023-01-20 14:35:00,8968.6,100,64.06,8554,478.66
2023-01-20 14:40:00,8863.99,100,96.09,8416,544.08
2023-01-20 14:45:00,8569.27,100,96.09,8249,416.36
2023-01-20 14:50:00,8424.35,100,96.09,8082,438.44
2023-01-20 14:55:00,8326.74,100,64.06,7918,472.8
2023-01-20 15:00:00,8194.83,100,96.09,7868,422.92
2023-01-20 15:05:00,8075.45,100,96.09,7734,437.54
2023-01-20 15:10:00,7825.32,100,96.09,7570,351.41
2023-01-20 15:15:00,7594.49,100,96.09,7389,301.58
2023-01-20 15:20:00,7628.32,100,96.09,7382,342.41
2023-01-20 15:25:00,7436.75,100,64.06,7214,286.81
2023-01-20 15:30:00,7079.5,100,96.09,6946,229.59
2023-01-20 15:35:00,6932.88,100,96.09,6765,263.97
2023-01-20 15:40:00,6711.8,100,96.09,6568,239.89
2023-01-20 15:45:00,6560.68,100,96.09,6434,222.77
2023-01-20 15:50:00,6448.34,100,96.09,6236,308.43
2023-01-20 15:55:00,6291.1,100,96.09,6130,257.19
2023-01-20 16:00:00,6183.21,100,128.12,6021,290.33
2023-01-20 16:05:00,5954.62,100,128.12,5769,313.74
2023-01-20 16:10:00,5717.06,100,128.12,5556,289.18
2023-01-20 16:15:00,5581.11,100,128.12,5494,215.23
2023-01-20 16:20:00,5275.4,100,128.12,5214,189.52
2023-01-20 16:25:00,5261.2,100,96.09,5062,295.29
2023-01-20 16:30:00,5012.74,100,128.12,4917,223.86
2023-01-20 16:35:00,4810.39,100,128.12,4692,246.51
2023-01-20 16:40:00,4646.0,100,160.15,4489,317.15
